station_id;name;numbikesavailable;mechanical;ebike;numdocksavailable;timestamp;date;hour;weekday
1001;Quai de l'Horloge - Pont Neuf;13;9;4;4;2025-06-05 12:01:52;2025-06-05;12;Thursday
5022;Boulangers - Cardinal Lemoine;5;3;2;15;2025-06-05 12:00:42;2025-06-05;12;Thursday
13104;Gare d'Austerlitz - Quai Saint-Bernard;12;10;2;15;2025-06-05 11:58:18;2025-06-05;11;Thursday
17008;Porte Pouchet-Bessières;4;2;2;18;2025-06-05 12:04:47;2025-06-05;12;Thursday
7018;Ségur - d'Estrées;12;10;2;7;2025-06-05 12:04:45;2025-06-05;12;Thursday
5005;Gay Lussac - Saint-Jacques;9;3;6;15;2025-06-05 12:03:38;2025-06-05;12;Thursday
9106;Boudreau - Auber;25;19;6;2;2025-06-05 12:04:13;2025-06-05;12;Thursday
26003;Argenteuil - Voltaire;9;3;6;7;2025-06-05 12:04:38;2025-06-05;12;Thursday
12151;Gare de Lyon - Place Louis Armand;51;45;6;8;2025-06-05 12:04:02;2025-06-05;12;Thursday
92007;Pesaro - Préfecture;5;2;3;17;2025-06-05 12:02:36;2025-06-05;12;Thursday
16026;Ranelagh - Mozart;8;0;8;0;2025-06-05 11:59:31;2025-06-05;11;Thursday
9028;Moncey - Blanche;2;0;2;15;2025-06-05 12:04:04;2025-06-05;12;Thursday
10107;Gare du Nord - Hôpital Lariboisière;1;0;1;48;2025-06-05 12:03:55;2025-06-05;12;Thursday
19026;Place de Rhin et Danube;0;0;0;15;2025-06-05 12:01:21;2025-06-05;12;Thursday
16039;Exelmans - Versailles;10;4;6;38;2025-06-05 12:04:18;2025-06-05;12;Thursday
11023;Saint-Maur - Roquette;1;0;1;43;2025-06-05 12:03:11;2025-06-05;12;Thursday
45003;11 Novembre 1918 - 8 Mai 1945;7;6;1;29;2025-06-05 12:03:01;2025-06-05;12;Thursday
12111;Claude Decaen - Cannebière;2;0;2;43;2025-06-05 12:02:43;2025-06-05;12;Thursday
20042;Pyrénées - Emmery;2;1;1;37;2025-06-05 11:59:31;2025-06-05;11;Thursday
15067;Desaix - Edgar Faure;2;0;2;9;2025-06-05 12:03:32;2025-06-05;12;Thursday
11027;Saint-Ambroise - Parmentier;4;2;2;34;2025-06-05 12:01:27;2025-06-05;12;Thursday
31022;Mairie de Montreuil;7;4;3;43;2025-06-05 12:00:41;2025-06-05;12;Thursday
46002;Rouget de Lisle;13;11;2;21;2025-06-05 12:04:02;2025-06-05;12;Thursday
10016;Récollets - Square Villemin;2;0;2;15;2025-06-05 12:02:52;2025-06-05;12;Thursday
31009;Place Du Général De Gaulle;3;0;3;23;2025-06-05 11:57:54;2025-06-05;11;Thursday
14020;Cimetière de Montrouge;2;0;2;56;2025-06-05 12:01:15;2025-06-05;12;Thursday
18011;Pajol - Place Herbert;3;0;3;35;2025-06-05 12:03:19;2025-06-05;12;Thursday
21212;Marne - Germain Dardan;3;0;3;16;2025-06-05 12:02:30;2025-06-05;12;Thursday
44006;Concorde - Stalingrad;4;3;1;29;2025-06-05 12:03:19;2025-06-05;12;Thursday
18003;Cimetière de Montmartre;2;0;2;41;2025-06-05 12:02:03;2025-06-05;12;Thursday
11113;Richard Lenoir - Republique;3;2;1;55;2025-06-05 12:04:38;2025-06-05;12;Thursday
15104;Hôpital Européen Georges Pompidou;59;57;2;3;2025-06-05 12:04:45;2025-06-05;12;Thursday
14003;Schoelcher - Raspail;0;0;0;50;2025-06-05 11:59:29;2025-06-05;11;Thursday
43008;Fontenay - Libération;5;1;4;20;2025-06-05 12:02:57;2025-06-05;12;Thursday
5018;Mutualité;19;13;6;15;2025-06-05 12:02:56;2025-06-05;12;Thursday
19101;Square Simon Bolivar;2;0;2;22;2025-06-05 12:04:37;2025-06-05;12;Thursday
14138;Porte de Vanves;6;3;3;24;2025-06-05 12:04:45;2025-06-05;12;Thursday
41209;Cimetière de Fontenay-sous-Bois;1;0;1;14;2025-06-05 12:04:11;2025-06-05;12;Thursday
21312;Lucie Aubrac - Fort;1;1;0;29;2025-06-05 12:04:51;2025-06-05;12;Thursday
13001;Port-Royal - Hôpital du Val-de-Grâce;3;1;2;15;2025-06-05 12:03:02;2025-06-05;12;Thursday
18028;Championnet - Vauvenargues;2;1;1;30;2025-06-05 11:59:44;2025-06-05;11;Thursday
35010;Hoche - Jean Lolive;1;1;0;23;2025-06-05 11:57:19;2025-06-05;11;Thursday
8017;Rocher - Laborde;3;2;1;62;2025-06-05 12:03:07;2025-06-05;12;Thursday
15054;Lecourbe - Jean Maridor;8;5;3;11;2025-06-05 12:02:31;2025-06-05;12;Thursday
15106;Grenelle - Violet;19;14;5;14;2025-06-05 12:02:33;2025-06-05;12;Thursday
5124;Erasme - Ulm;20;0;20;4;2025-06-05 12:03:21;2025-06-05;12;Thursday
14106;Marc Sangnier - Porte de Vanves;2;0;2;19;2025-06-05 11:59:53;2025-06-05;11;Thursday
18046;Etienne Jodelle - Saint Ouen;0;0;0;33;2025-06-05 11:59:31;2025-06-05;11;Thursday
31102;Boissière - Etienne Dolet;2;0;2;19;2025-06-05 12:03:28;2025-06-05;12;Thursday
2111;Chabanais - Petits Champs;25;21;4;5;2025-06-05 12:02:09;2025-06-05;12;Thursday
18022;Marcadet - Barbès;2;1;1;34;2025-06-05 12:04:47;2025-06-05;12;Thursday
8054;Bertie Albrecht - Hoche;17;8;9;15;2025-06-05 12:01:30;2025-06-05;12;Thursday
21005;Hôtel de Ville de Boulogne Billancourt;24;14;10;1;2025-06-05 12:04:16;2025-06-05;12;Thursday
42014;Place Marcel Cachin;30;28;2;2;2025-06-05 12:01:02;2025-06-05;12;Thursday
14124;David Weill - Parc Montsouris;1;0;1;20;2025-06-05 12:04:45;2025-06-05;12;Thursday
15133;Saint Lambert - Blomet;1;0;1;26;2025-06-05 11:58:23;2025-06-05;11;Thursday
16202;Commandant Schloesing - Pétrarque;0;0;0;30;2025-05-23 15:36:48;2025-05-23;15;Friday
21006;Marcelin Berthelot;14;14;0;12;2025-06-05 12:03:59;2025-06-05;12;Thursday
20131;Repos - Cimetière du Père Lachaise;1;0;1;32;2025-06-05 12:03:21;2025-06-05;12;Thursday
5028;Censier - Jardin des Plantes;16;15;1;10;2025-06-05 12:03:59;2025-06-05;12;Thursday
48010;Karl Marx;1;0;1;15;2025-06-05 11:56:32;2025-06-05;11;Thursday
22203;Tertres - Fontaine;4;4;0;24;2025-06-05 11:56:36;2025-06-05;11;Thursday
41202;Gare Rer de Fontenay sous Bois;28;28;0;29;2025-06-05 12:03:13;2025-06-05;12;Thursday
42021;Raspail - Manufacture des Oeillets;25;22;3;7;2025-06-05 12:04:13;2025-06-05;12;Thursday
25003;Henri Ste-Claire Déville - Paul Héroult;10;6;4;13;2025-06-05 12:00:23;2025-06-05;12;Thursday
20115;Louis Lumière - Porte de Bagnolet;1;1;0;19;2025-06-05 12:00:51;2025-06-05;12;Thursday
31003;Paris - Emile Zola;15;10;5;15;2025-06-05 12:04:52;2025-06-05;12;Thursday
22402;Jean Jaurès - Salvador Allende;6;4;2;37;2025-06-05 12:02:44;2025-06-05;12;Thursday
9116;Victoire - Chaussée d'Antin;19;14;5;4;2025-06-05 12:03:45;2025-06-05;12;Thursday
32604;Square du Théâtre du Garde-Chasse;0;0;0;50;2025-06-05 12:04:35;2025-06-05;12;Thursday
41601;Général De Gaulle - Alouette;8;4;4;16;2025-06-05 12:02:43;2025-06-05;12;Thursday
15021;Joseph Liouville - Croix Nivert;41;38;3;23;2025-06-05 12:00:26;2025-06-05;12;Thursday
9010;Rochechouart lamartine;3;1;2;20;2025-06-05 12:03:48;2025-06-05;12;Thursday
11105;Parmentier - République;1;1;0;22;2025-06-05 12:02:17;2025-06-05;12;Thursday
16136;Théophile Gautier - François Millet;15;7;8;12;2025-06-05 12:04:29;2025-06-05;12;Thursday
21701;Larmeroux - Baudelaire;1;0;1;28;2025-06-05 12:04:16;2025-06-05;12;Thursday
22003;Beffroy;21;14;7;3;2025-06-05 12:03:39;2025-06-05;12;Thursday
13050;Quai Panhard et Levassor;56;50;6;0;2025-06-05 12:03:59;2025-06-05;12;Thursday
21008;Victor Hugo - Galliéni;19;12;7;15;2025-06-05 12:00:49;2025-06-05;12;Thursday
20134;Lieutenant Chauré - Etienne Marey;0;0;0;20;2025-06-05 11:57:10;2025-06-05;11;Thursday
22016;Charles de Gaulle - Sablonville;9;8;1;17;2025-06-05 12:04:53;2025-06-05;12;Thursday
32302;Chemin Vert - Fraternité;1;0;1;19;2025-06-05 12:00:17;2025-06-05;12;Thursday
42010;Mairie d'Ivry-sur-Seine;34;32;2;18;2025-06-05 12:03:23;2025-06-05;12;Thursday
46001;Place Paul Eluard;13;9;4;5;2025-06-05 12:03:34;2025-06-05;12;Thursday
21301;Saint-Vincent - Verdun;20;20;0;12;2025-06-05 12:02:28;2025-06-05;12;Thursday
19029;Seine - Flandre;5;4;1;13;2025-06-05 12:03:55;2025-06-05;12;Thursday
9032;Mathurins - Auber;18;12;6;14;2025-06-05 12:04:33;2025-06-05;12;Thursday
19016;Hautpoul - Jean Jaurès;3;2;1;28;2025-06-05 12:01:20;2025-06-05;12;Thursday
32003;Wilson - Métallurgie;19;14;5;8;2025-06-05 12:03:38;2025-06-05;12;Thursday
11042;Grand Prieuré - Crussol;12;8;4;36;2025-06-05 12:03:26;2025-06-05;12;Thursday
13002;Arago - Glacière;7;5;2;19;2025-06-05 12:04:32;2025-06-05;12;Thursday
20121;Boyer - Ménilmontant;1;0;1;18;2025-06-05 11:57:30;2025-06-05;11;Thursday
43003;Hôpital Bégin;14;10;4;9;2025-06-05 12:03:24;2025-06-05;12;Thursday
42504;Gare RER de Gentilly;1;0;1;28;2025-06-05 12:01:06;2025-06-05;12;Thursday
26013;Quai du docteur Dervaux;20;17;3;6;2025-06-05 12:01:15;2025-06-05;12;Thursday
20111;Villiers de l'Isle Adam - Pyrénées;0;0;0;20;2025-06-05 12:00:52;2025-06-05;12;Thursday
20043;Charonne - Avron;5;2;3;20;2025-06-05 12:02:45;2025-06-05;12;Thursday
32016;Place de la Porte de Paris;16;9;7;17;2025-06-05 12:02:53;2025-06-05;12;Thursday
31010;Stalingrad - Désiré Chevalier;5;2;3;37;2025-06-05 12:04:13;2025-06-05;12;Thursday
19008;Flandre - Alphonse Karr;5;0;5;18;2025-06-05 12:04:53;2025-06-05;12;Thursday
11004;Charonne - Faubourg Saint-Antoine;28;23;5;4;2025-06-05 12:04:43;2025-06-05;12;Thursday
18201;Tristan Tzara -  Tchaïkovski;6;3;3;26;2025-06-05 12:01:39;2025-06-05;12;Thursday
92008;Hôtel de Ville de Nanterre;7;7;0;30;2025-06-05 12:04:14;2025-06-05;12;Thursday
14036;Boulard - Daguerre;1;0;1;43;2025-06-05 11:50:48;2025-06-05;11;Thursday
19205;Simon Bolivar - Henri Turot;3;0;3;20;2025-06-05 11:56:48;2025-06-05;11;Thursday
12027;Montgallet - Charenton;4;4;0;12;2025-06-05 12:02:14;2025-06-05;12;Thursday
8035;Bienfaisance - Place de Narvik;31;13;18;4;2025-06-05 12:04:37;2025-06-05;12;Thursday
21313;Guynemer - Séverine;20;18;2;4;2025-06-05 12:03:32;2025-06-05;12;Thursday
11007;Jean Macé - Faidherbe;18;14;4;44;2025-06-05 12:01:55;2025-06-05;12;Thursday
15025;Dupleix - du Guesclin;18;17;1;27;2025-06-05 12:04:51;2025-06-05;12;Thursday
35018;Ancien Canal - Hélène Brion;19;17;2;3;2025-06-05 12:03:26;2025-06-05;12;Thursday
18110;Departement - Pajol;5;2;3;15;2025-06-05 11:58:21;2025-06-05;11;Thursday
10113;Parmentier - Hôpital Saint-Louis;3;0;3;38;2025-06-05 12:04:48;2025-06-05;12;Thursday
43402;Place de Verdun;35;35;0;5;2025-06-05 12:03:09;2025-06-05;12;Thursday
6013;Jacques Callot - Mazarine;21;16;5;7;2025-06-05 12:03:37;2025-06-05;12;Thursday
12115;Porte de Vincennes;5;4;1;28;2025-06-05 12:01:45;2025-06-05;12;Thursday
32303;Gaston Roussel - Commune de Paris;0;0;0;0;2018-08-13 06:11:15;2018-08-13;6;Monday
16121;Jardin d'Acclimatation;20;11;9;11;2025-06-05 12:02:12;2025-06-05;12;Thursday
23001;Paul Vaillant Couturier - Chaptal;32;25;7;4;2025-06-05 12:02:23;2025-06-05;12;Thursday
17037;Bayen - Pereire;3;0;3;18;2025-06-05 12:01:46;2025-06-05;12;Thursday
33003;Bordier - Félix Faure;8;8;0;39;2025-06-05 12:03:36;2025-06-05;12;Thursday
25005;18 juin 1940 - Buzenval;4;1;3;20;2025-06-05 12:02:10;2025-06-05;12;Thursday
19115;Porte de la Villette;5;1;4;22;2025-06-05 12:02:37;2025-06-05;12;Thursday
32010;Place aux Étoiles;27;7;20;13;2025-06-05 11:59:55;2025-06-05;11;Thursday
15033;Place Violet;17;12;5;13;2025-06-05 12:00:28;2025-06-05;12;Thursday
25008;Place du 8 Mai 1945;0;0;0;18;2025-06-05 12:03:43;2025-06-05;12;Thursday
19044;Grands Moulins de Pantin;20;8;12;30;2025-06-05 12:04:07;2025-06-05;12;Thursday
33001;Victor Hugo - Magasins Généraux;17;3;14;16;2025-06-05 12:02:33;2025-06-05;12;Thursday
7009;Assemblée Nationale;52;37;15;23;2025-06-05 12:04:43;2025-06-05;12;Thursday
42707;Place Jean-Baptiste Clément;2;0;2;22;2025-06-05 12:00:53;2025-06-05;12;Thursday
35009;Jean Lolive - Parc Stalingrad;6;2;4;14;2025-06-05 12:02:40;2025-06-05;12;Thursday
21109;Guichet - Jean Jaurès;3;2;1;24;2025-06-05 12:03:43;2025-06-05;12;Thursday
21502;Verdun - Place Henri IV;21;19;2;4;2025-06-05 12:04:06;2025-06-05;12;Thursday
31012;Place Carnot;3;2;1;20;2025-06-05 12:03:33;2025-06-05;12;Thursday
12024;Gare de Bercy;12;8;4;23;2025-06-05 12:00:41;2025-06-05;12;Thursday
14104;Boyer-Barret - Raymond Losserand;1;1;0;22;2025-06-05 12:02:59;2025-06-05;12;Thursday
20113;Piat - Parc de Belleville;2;0;2;19;2025-06-05 12:01:19;2025-06-05;12;Thursday
6030;Assas - Vaugirard;7;0;7;28;2025-06-05 12:03:26;2025-06-05;12;Thursday
23802;Raymond Poincaré - Allée de la Marche;4;0;4;19;2025-06-05 11:58:15;2025-06-05;11;Thursday
15017;Place Falguière;1;0;1;22;2025-06-05 12:03:46;2025-06-05;12;Thursday
15029;Emeriau - Place de Brazzaville;49;44;5;1;2025-06-05 12:03:58;2025-06-05;12;Thursday
17018;Parc Monceau;5;4;1;11;2025-06-05 12:03:57;2025-06-05;12;Thursday
18005;Tardieu - Chappe;1;0;1;17;2025-06-05 12:04:53;2025-06-05;12;Thursday
10005;Petites Ecuries - Faubourg Poissonnière;5;4;1;12;2025-06-05 12:04:51;2025-06-05;12;Thursday
26001;Gare d'Asnières sur Seine;17;16;1;6;2025-06-05 11:59:07;2025-06-05;11;Thursday
92004;Nanterre - Université;7;4;3;13;2025-06-05 12:04:50;2025-06-05;12;Thursday
18020;Francoeur - Marcadet;2;0;2;17;2025-06-05 11:59:01;2025-06-05;11;Thursday
43006;Vignerons - Minimes;18;15;3;11;2025-06-05 12:03:31;2025-06-05;12;Thursday
14018;Porte d'Orléans;1;0;1;46;2025-06-05 12:01:46;2025-06-05;12;Thursday
31702;Pierre et Marie Curie - Julien Grimau;4;0;4;14;2025-06-05 11:59:51;2025-06-05;11;Thursday
7004;Raspail - Varenne;6;4;2;12;2025-06-05 12:04:27;2025-06-05;12;Thursday
21013;Pierre Grenier - Pont de Billancourt;2;2;0;19;2025-06-05 11:57:04;2025-06-05;11;Thursday
42503;Vladimir Ilitch Lénine - Andrée Chedid;0;0;0;31;2025-06-05 12:03:44;2025-06-05;12;Thursday
2010;Uzès - Montmartre;24;20;4;4;2025-06-05 12:02:13;2025-06-05;12;Thursday
11114;Ledru-Rollin - Charonne;17;13;4;14;2025-06-05 12:03:57;2025-06-05;12;Thursday
5116;Place Valhubert;22;16;6;28;2025-06-05 12:02:09;2025-06-05;12;Thursday
17017;Gare de Pont-Cardinet;5;1;4;28;2025-06-05 12:04:43;2025-06-05;12;Thursday
10023;Gare de l'Est - Verdun;3;1;2;10;2025-06-05 12:01:07;2025-06-05;12;Thursday
34002;Capitaine Glarner - Gabriel Péri;11;6;5;13;2025-06-05 12:04:27;2025-06-05;12;Thursday
13026;Place Jean Delay;3;2;1;31;2025-06-05 11:58:28;2025-06-05;11;Thursday
14139;Pierre Larousse - Raymond Losserand;1;0;1;28;2025-06-05 12:04:09;2025-06-05;12;Thursday
13102;Pitié-Salpêtrière;24;13;11;27;2025-06-05 12:01:51;2025-06-05;12;Thursday
11101;Charles Delescluze;32;28;4;17;2025-06-05 12:04:11;2025-06-05;12;Thursday
14130;Jonquoy - Didot;2;0;2;28;2025-06-05 12:02:26;2025-06-05;12;Thursday
41207;Place du Général de Gaulle;20;5;15;8;2025-06-05 12:04:29;2025-06-05;12;Thursday
21308;Bara - Henri Farman;46;38;8;12;2025-06-05 12:03:49;2025-06-05;12;Thursday
12032;Porte Dorée;27;24;3;9;2025-06-05 12:04:30;2025-06-05;12;Thursday
19037;Belleville - Porte des Lilas;2;0;2;27;2025-06-05 12:04:36;2025-06-05;12;Thursday
6103;Mézières - Rennes;7;3;4;46;2025-06-05 12:01:50;2025-06-05;12;Thursday
15038;Place Adolphe Cherioux - Vaugirard;4;0;4;59;2025-06-05 12:04:42;2025-06-05;12;Thursday
21032;Sèvres-Gallieni;19;19;0;8;2025-06-05 12:02:51;2025-06-05;12;Thursday
20021;Indre - Prairies;1;0;1;35;2025-06-05 12:02:08;2025-06-05;12;Thursday
7005;Raspail - Bac;43;29;14;8;2025-06-05 12:04:24;2025-06-05;12;Thursday
21019;Edouard Vaillant - Paul-Adolphe Souriau;22;11;11;5;2025-06-05 12:04:17;2025-06-05;12;Thursday
21105;Morice - Général Leclerc;19;15;4;3;2025-06-05 12:02:46;2025-06-05;12;Thursday
31019;Vincennes - Douy-Delcupe;1;0;1;37;2025-06-05 12:01:24;2025-06-05;12;Thursday
22101;Gare Routière de Saint Cloud;23;22;1;6;2025-06-05 12:04:26;2025-06-05;12;Thursday
8051;Batignolles - Rome;1;0;1;12;2025-06-05 12:02:48;2025-06-05;12;Thursday
21003;Jean Jaurès - Jean Baptiste Clément;36;24;12;0;2025-06-05 12:04:18;2025-06-05;12;Thursday
17122;Bridaine - Lamandé;0;0;0;29;2025-06-05 12:02:35;2025-06-05;12;Thursday
16123;Mahatma Gandhi;23;9;14;3;2025-06-05 12:04:35;2025-06-05;12;Thursday
17047;Courcelles - Pierre Demours;9;6;3;17;2025-06-05 12:00:26;2025-06-05;12;Thursday
17046;Mac-Mahon - Brey;6;5;1;19;2025-06-05 12:04:24;2025-06-05;12;Thursday
18029;Emile Blemont - Poteau;1;1;0;38;2025-06-05 11:59:42;2025-06-05;11;Thursday
35017;Toffier Decaux - Cartier Bresson;5;5;0;11;2025-06-05 11:59:10;2025-06-05;11;Thursday
20118;Orteaux - Mouraud;4;1;3;20;2025-06-05 12:04:05;2025-06-05;12;Thursday
16021;François Ponsard - La Muette;8;3;5;15;2025-06-05 12:04:25;2025-06-05;12;Thursday
9031;Provence - Chaussée d'Antin;22;17;5;3;2025-06-05 12:04:17;2025-06-05;12;Thursday
20023;Pelleport - Belgrand;0;0;0;14;2025-06-05 11:59:42;2025-06-05;11;Thursday
18049;Porte d'Aubervilliers;7;3;4;47;2025-06-05 12:03:00;2025-06-05;12;Thursday
34010;Hôtel de Ville de Saint-Ouen;41;37;4;6;2025-06-05 12:04:54;2025-06-05;12;Thursday
31703;Sadi Carnot - François Mitterrand;2;0;2;25;2025-06-05 11:57:35;2025-06-05;11;Thursday
21014;Hameau Fleuri - Marché;15;13;2;6;2025-06-05 12:02:55;2025-06-05;12;Thursday
11006;Ledru-Rollin - Place du Père Chaillet;6;5;1;29;2025-06-05 12:01:18;2025-06-05;12;Thursday
47005;Ecole Vétérinaire;29;27;2;6;2025-06-05 12:01:29;2025-06-05;12;Thursday
19127;Aubervilliers - Curial;5;1;4;17;2025-06-05 12:04:54;2025-06-05;12;Thursday
16015;Bassano -  Iéna;6;3;3;9;2025-06-05 12:04:37;2025-06-05;12;Thursday
1120;Lavandieres Sainte Opportune - Rivoli;1;1;0;26;2025-06-05 12:03:28;2025-06-05;12;Thursday
21001;Transvaal - Charles de Gaulle;25;22;3;1;2025-06-05 12:02:22;2025-06-05;12;Thursday
18033;Belliard - Damrémont;2;0;2;30;2025-06-05 12:02:30;2025-06-05;12;Thursday
11010;Boulets - Faubourg Saint-Antoine;3;1;2;39;2025-06-05 12:03:09;2025-06-05;12;Thursday
15002;Maine - Antoine Bourdelle;3;0;3;14;2025-06-05 12:01:18;2025-06-05;12;Thursday
32015;Gare RER de Saint-Denis;13;7;6;22;2025-06-05 12:01:58;2025-06-05;12;Thursday
16043;Place de Passy;5;2;3;10;2025-06-05 12:01:49;2025-06-05;12;Thursday
20116;Haies - Réunion;3;0;3;19;2025-06-05 12:04:02;2025-06-05;12;Thursday
6107;Place Alphonse Deville;19;14;5;3;2025-06-05 12:04:35;2025-06-05;12;Thursday
8019;Naples - Rome;4;3;1;22;2025-06-05 12:04:54;2025-06-05;12;Thursday
16112;Chernoviz - Raynouard;2;0;2;35;2025-06-05 11:47:34;2025-06-05;11;Thursday
20201;Eugène Reisz - Davout;2;1;1;18;2025-06-05 12:04:18;2025-06-05;12;Thursday
22102;Mont Valérien - Michel Salles;2;1;1;21;2025-06-05 12:01:42;2025-06-05;12;Thursday
6032;Sabot - Rennes;23;13;10;3;2025-06-05 12:03:15;2025-06-05;12;Thursday
17022;Pereire - Place de Wagram;5;0;5;41;2025-06-05 12:04:46;2025-06-05;12;Thursday
10036;Aqueduc - Villette;5;2;3;19;2025-06-05 12:04:53;2025-06-05;12;Thursday
23304;Mairie de Sceaux;4;2;2;28;2025-06-05 12:03:30;2025-06-05;12;Thursday
6017;Sénat - Condé;19;14;5;14;2025-06-05 12:04:32;2025-06-05;12;Thursday
18017;Caulaincourt - Place Constantin Pecqueur;2;0;2;42;2025-06-05 12:03:10;2025-06-05;12;Thursday
1117;Pont Neuf - Rivoli;25;21;4;1;2025-06-05 12:03:21;2025-06-05;12;Thursday
13103;Hôpital Pitié Salpêtrière;15;14;1;33;2025-06-05 12:03:38;2025-06-05;12;Thursday
13010;Place d'Italie - Vincent Auriol;2;0;2;36;2025-06-05 11:59:38;2025-06-05;11;Thursday
23903;Stade Gaston Bouillant;17;15;2;11;2025-06-05 12:04:54;2025-06-05;12;Thursday
45001;Hôtel de Ville de Champigny sur Marne;17;12;5;4;2025-06-05 12:02:19;2025-06-05;12;Thursday
31023;Place François Mitterand;2;1;1;31;2025-06-05 12:03:45;2025-06-05;12;Thursday
19023;Manin - Simon Bolivar;3;0;3;19;2025-06-05 12:03:49;2025-06-05;12;Thursday
20019;Place du Maquis du Vercors;0;0;0;29;2025-06-05 12:02:39;2025-06-05;12;Thursday
15059;Parc André Citroën;0;0;0;65;2025-06-05 11:57:35;2025-06-05;11;Thursday
17116;Reims - Porte d'Asnières;7;6;1;17;2025-06-05 12:03:50;2025-06-05;12;Thursday
13041;Porte d'Ivry;2;1;1;47;2025-06-05 12:02:03;2025-06-05;12;Thursday
7016;Surcouf - Université;19;13;6;37;2025-06-05 12:00:16;2025-06-05;12;Thursday
4011;Hôtel de Ville - Pont-Marie;9;5;4;25;2025-06-05 12:04:54;2025-06-05;12;Thursday
12108;Bercy.;56;52;4;9;2025-06-05 12:03:58;2025-06-05;12;Thursday
14006;Saint-Jacques - Tombe Issoire;4;0;4;18;2025-06-05 12:00:24;2025-06-05;12;Thursday
21311;Parvis Corentin Celton;47;45;2;8;2025-06-05 12:02:16;2025-06-05;12;Thursday
21114;Gustave Eiffel - Parc des Impressionnistes;8;5;3;21;2025-06-05 12:04:33;2025-06-05;12;Thursday
