station_id;name;numbikesavailable;mechanical;ebike;numdocksavailable;timestamp;date;hour;weekday
40001;Hôpital Mondor;8;4;4;19;2025-06-05 04:02:23;2025-06-05;4;Thursday
44015;Rouget de L'isle - Watteau;16;4;12;4;2025-06-05 04:03:41;2025-06-05;4;Thursday
14014;Jourdan - Stade Charléty;13;8;5;45;2025-06-05 04:01:40;2025-06-05;4;Thursday
13007;Le Brun - Gobelins;32;28;4;14;2025-06-05 04:02:44;2025-06-05;4;Thursday
5110;Lacépède - Monge;11;4;7;12;2025-06-05 04:00:47;2025-06-05;4;Thursday
40011;Bas du Mont-Mesly;24;16;8;3;2025-06-05 04:02:06;2025-06-05;4;Thursday
21010;Silly - Galliéni;17;16;1;5;2025-06-05 04:03:51;2025-06-05;4;Thursday
5016;Thouin - Cardinal Lemoine;2;0;2;15;2025-06-05 04:00:49;2025-06-05;4;Thursday
17026;Jouffroy d'Abbans - Wagram;13;7;6;27;2025-06-05 04:01:37;2025-06-05;4;Thursday
8050;Boétie - Ponthieu;2;0;2;41;2025-06-05 04:02:17;2025-06-05;4;Thursday
13101;Croulebarde - Corvisart;29;28;1;4;2025-06-05 04:03:03;2025-06-05;4;Thursday
31024;Romainville - Vaillant-Couturier;21;16;5;17;2025-06-05 04:03:52;2025-06-05;4;Thursday
40016;Sarrazins - Saussure;0;0;0;22;2025-02-05 10:35:03;2025-02-05;10;Wednesday
2022;Saint-Fiacre - Poissonière;3;1;2;31;2025-06-05 03:54:07;2025-06-05;3;Thursday
21326;Moulin de Pierre - Abbé Grégoire;14;6;8;6;2025-06-05 04:01:21;2025-06-05;4;Thursday
20143;Ramponeau - Belleville;14;14;0;30;2025-06-05 04:02:21;2025-06-05;4;Thursday
43002;Lagny - Victor Basch;16;8;8;9;2025-06-05 04:01:56;2025-06-05;4;Thursday
16138;Saint-Cloud - Hippodrome;1;1;0;28;2025-06-05 04:00:06;2025-06-05;4;Thursday
92002;Théâtre des Amandiers - Palais des sports;3;1;2;20;2025-06-05 04:01:04;2025-06-05;4;Thursday
44017;Jules Guesde - Pont du Port à l'Anglais;26;22;4;2;2025-06-05 04:03:25;2025-06-05;4;Thursday
9008;Tour d'Auvergne - Rodier;5;3;2;11;2025-06-05 04:00:42;2025-06-05;4;Thursday
8048;Marceau - Chaillot;1;0;1;18;2025-06-05 04:02:25;2025-06-05;4;Thursday
14013;Liard - Amiral Mouchez;23;17;6;3;2025-06-05 04:03:17;2025-06-05;4;Thursday
13118;Regnault - Patay;52;47;5;8;2025-06-05 04:03:51;2025-06-05;4;Thursday
19027;Serrurier;0;0;0;0;2025-05-21 06:48:59;2025-05-21;6;Wednesday
18111;Félix Ziem - Armand Gauthier;3;1;2;21;2025-06-05 03:59:34;2025-06-05;3;Thursday
16110;Octave Feuillet - Albéric Magnard;3;3;0;18;2025-06-05 03:56:17;2025-06-05;3;Thursday
9001;Bellefond - Poissonnière;2;2;0;14;2025-06-05 04:00:49;2025-06-05;4;Thursday
8016;Square Louis XVI;3;0;3;23;2025-06-05 03:59:09;2025-06-05;3;Thursday
10115;Granges aux Belles;4;3;1;23;2025-06-05 04:02:26;2025-06-05;4;Thursday
10029;Dunkerque - Rocroy;3;0;3;20;2025-06-05 03:58:08;2025-06-05;3;Thursday
